ITEM_ID,ORDER_ID,PRODUCT_ID,QUANTITY,UNIT_PRICE
3082,483,35683,113,886.9946261
3083,483,35684,139,1239.326339
3084,483,35685,77,616.4469283
3085,483,35686,130,821.619557
3086,483,35687,162,1561.975985
3087,483,35688,104,1501.533175
3088,483,35689,49,-15.77617763
3089,483,35690,114,1721.178043
3090,484,35691,124,1264.969378
3091,484,35692,113,1848.485105
3092,484,35693,169,1011.150153
3093,484,35694,112,1703.025267
3094,484,35695,179,647.5754787
3095,484,35696,84,1233.644931
3096,484,35697,139,1354.403929
3097,484,35698,30,2231.010728
3098,484,35699,151,527.3252144
3099,485,35700,94,-462.6941952
3100,486,35701,128,688.0954818
3101,486,35702,76,555.3546371
3102,486,35703,132,1264.675981
3103,486,35704,152,392.8902322
3104,486,35705,100,287.2941376
3105,486,35706,110,425.0922873
3106,486,35707,100,1046.721384
3107,487,35708,72,-247.7519229
3108,487,35709,73,539.4990379
3109,487,35710,66,-365.1674127
3110,487,35711,106,-903.1856542
3111,487,35712,128,-116.7630283
3112,488,35713,77,769.3173969
3113,488,35714,104,1022.874523
3114,488,35715,87,1493.428733
3115,488,35716,81,407.5958832
3116,488,35717,121,506.7828279
3117,489,35718,71,12.44124638
3118,489,35719,67,112.151515
3119,489,35720,94,-243.3770928
3120,490,35721,49,507.8428645
3121,490,35722,96,704.4567442
3122,490,35723,87,738.2263923
3123,490,35724,139,1197.993733
3124,491,35725,99,879.8570464
3125,492,35726,102,1416.179855
3126,492,35727,136,-458.5560403
3127,492,35728,119,911.195902
3128,492,35729,79,606.2250902
3129,492,35730,119,1299.021005
3130,493,35731,130,-222.06644
3131,493,35732,74,2003.198773
3132,493,35733,113,976.8579709
3133,493,35734,128,73.41704867
3134,493,35735,100,1064.947667
3135,493,35736,146,-380.9383184
3136,493,35737,127,822.7391079
3137,494,35738,66,363.4496392
3138,494,35739,163,-3.702736178
3139,494,35740,65,1712.510347
3140,494,35741,128,733.4287673
3141,495,35742,112,843.7949193
3142,495,35743,61,1193.571123
3143,495,35744,55,676.8617113
3144,495,35745,92,488.9899632
3145,495,35746,79,468.647253
3146,495,35747,36,717.5432694
3147,496,35748,52,1024.650495
3148,496,35749,68,955.4632723
3149,497,35750,31,1784.791506
3150,497,35751,50,1144.05856
3151,497,35752,45,1651.878441
3152,497,35753,141,635.95993
3153,497,35754,85,388.0467431
3154,497,35755,95,604.7779104
3155,498,35756,75,809.9849805
3156,499,35757,81,957.9750572
3157,499,35758,146,1255.572767
3158,499,35759,130,1176.173087
3159,499,35760,109,304.6708337
3160,499,35761,101,1052.369282
3161,499,35762,145,1270.722705
3162,499,35763,163,961.0238443
3163,499,35764,104,1391.492957
3164,499,35765,65,975.2383619
3165,499,35766,113,1516.29407
3166,499,35767,129,1253.163178
3167,500,35768,109,941.6859576
3168,500,35769,71,791.5930733
3169,500,35770,172,1208.766459
3170,501,35771,99,1623.543961
3171,501,35772,116,690.3933507
3172,501,35773,105,1631.912952
3173,501,35774,100,715.7103149
3174,501,35775,99,1287.761266
3175,501,35776,98,720.756101
3176,501,35777,88,2262.008997
3177,502,35778,155,1711.558085
3178,502,35779,48,558.6208798
3179,502,35780,11,338.2975561
3180,502,35781,72,1109.464105
3181,502,35782,69,769.0424144
3182,502,35783,48,620.9722149
3183,502,35784,135,495.5412017
3184,503,35785,79,1201.851291
3185,503,35786,77,302.1787139
3186,503,35787,56,808.0055444
3187,503,35788,68,189.1988074
3188,503,35789,63,25.70966715
3189,503,35790,74,-604.976833
3190,503,35791,99,371.0866405
3191,504,35792,36,-249.0911744
3192,504,35793,105,1166.98673
3193,504,35794,68,1416.349208
3194,504,35795,53,1073.218077
3195,504,35796,71,1058.180732
3196,504,35797,69,563.3262468
3197,504,35798,80,2495.165819
3198,504,35799,102,673.7186216
3199,504,35800,39,1169.642061
3200,504,35801,89,1170.948271
3201,504,35802,81,-144.0034705
3202,505,35803,110,1129.424123
3203,505,35804,107,1107.375757
3204,505,35805,108,916.327899
3205,505,35806,104,536.960731
3206,505,35807,60,-698.6083322
3207,505,35808,125,555.2627031
3208,505,35809,83,271.6805678
3209,505,35810,150,666.947422
3210,506,35811,63,1342.369979
3211,506,35812,56,1239.46187
3212,506,35813,110,920.0516866
3213,506,35814,119,1337.894045
3214,506,35815,98,1222.693748
3215,506,35816,138,864.6822202
3216,506,35817,79,1158.508501
3217,506,35818,111,1169.29136
3218,507,35819,112,1708.085104
3219,507,35820,126,871.6485106
3220,507,35821,98,961.9175959
3221,508,35822,118,1443.337359
3222,508,35823,86,975.3275953
3223,508,35824,81,504.1088613
3224,508,35825,42,-973.9660578
3225,508,35826,89,-34.6520812
3226,508,35827,104,201.5980806
3227,508,35828,190,1994.253809
3228,508,35829,77,2210.711632
3229,509,35830,73,710.0133122
3230,509,35831,54,352.5811391
3231,509,35832,107,-128.3412455
3232,509,35833,74,307.1072465
3233,509,35834,97,729.7722051
3234,509,35835,71,793.4758612
3235,510,35836,25,1790.33738
3236,510,35837,116,-1131.340005
3237,510,35838,44,2311.319832
3238,511,35839,63,1273.795543
3239,511,35840,95,1955.060786
3240,511,35841,100,1198.096519
3241,511,35842,164,953.0990916
3242,511,35843,85,806.9317673
3243,511,35844,72,1139.450561
3244,512,35845,166,347.8172831
3245,512,35846,59,861.5219046
3246,512,35847,170,151.7427248
3247,512,35848,198,518.1571909
3248,512,35849,95,955.8724807
3249,512,35850,26,1557.658298
3250,512,35851,156,266.7537758
3251,513,35852,84,1419.839554
3252,513,35853,25,1490.814824
3253,513,35854,130,1514.935412
3254,513,35855,41,2991.603446
3255,513,35856,80,1784.844662
3256,513,35857,96,1330.843449
3257,513,35858,94,990.1629296
3258,514,35859,57,891.7945045
3259,514,35860,78,785.7055184
3260,514,35861,63,937.1998438
3261,515,35862,43,700.51502
3262,515,35863,103,1902.816568
3263,515,35864,114,1367.619946
3264,515,35865,38,431.3097224
3265,515,35866,133,1763.964583
3266,515,35867,90,858.5893204
3267,515,35868,112,593.2899832
3268,516,35869,101,1390.826209
3269,516,35870,94,928.8159
3270,516,35871,89,-13.83234326
3271,516,35872,106,2033.592833
3272,517,35873,72,831.1541047
3273,517,35874,143,356.392472
3274,517,35875,19,968.1177296
3275,517,35876,134,965.9775471
3276,517,35877,76,8.694789797
3277,517,35878,59,1908.083179
3278,518,35879,141,1735.70722
3279,519,35880,179,393.716315
3280,519,35881,158,267.3970878
3281,519,35882,99,22.17181688
3282,519,35883,44,136.5613793
3283,519,35884,83,-174.2955499
3284,520,35885,62,322.1808546
3285,520,35886,109,218.0780552
3286,520,35887,115,97.54870779
3287,520,35888,124,-77.08628783
3288,520,35889,78,-100.6300887
3289,521,35890,51,391.7893024
3290,521,35891,57,622.1614103
3291,521,35892,62,756.9648365
3292,521,35893,75,478.9903428
3293,521,35894,56,1122.22119
3294,522,35895,136,912.8653256
3295,522,35896,72,1824.034678
3296,522,35897,76,236.2091684
3297,522,35898,68,363.4368501
3298,522,35899,82,1763.248575
3299,522,35900,53,1360.237919
3300,523,35901,73,498.9703275
3301,523,35902,101,2523.109875
3302,523,35903,99,-250.3198113
3303,523,35904,97,1268.58062
3304,523,35905,88,601.5430301
3305,524,35906,113,759.5857515
3306,524,35907,81,688.1048239
3307,524,35908,143,985.2175801
3308,524,35909,138,638.3157529
3309,524,35910,120,655.4707345
3310,524,35911,132,839.9233816
3311,525,35912,116,1527.186954
3312,525,35913,88,1350.488266
3313,525,35914,134,1191.837973
3314,525,35915,68,1871.722461
3315,525,35916,101,1423.488166
3316,525,35917,100,1380.665605
3317,525,35918,44,609.2048691
3318,526,35919,66,-1364.975883
3319,526,35920,95,804.0224467
3320,526,35921,118,775.639492
3321,526,35922,38,249.1414695
3322,526,35923,35,409.9059281
3323,526,35924,125,1358.24091
3324,526,35925,91,71.67052791
3325,527,35926,140,298.4074648
3326,527,35927,108,-209.0969209
3327,527,35928,25,799.6059233
3328,527,35929,31,402.3422195
3329,527,35930,72,1529.237569
3330,527,35931,-25,381.2415446
3331,527,35932,71,524.9018426
3332,527,35933,37,415.7367741
3333,527,35934,22,369.769412
3334,527,35935,140,743.0820068
3335,528,35936,69,1208.58121
3336,528,35937,149,437.4901255
3337,528,35938,119,708.4252769
3338,528,35939,160,976.6220662
3339,528,35940,150,200.7288934
3340,528,35941,91,1033.355856
3341,528,35942,101,1335.336048
3342,528,35943,105,1348.795159
3343,528,35944,53,1979.570479
3344,529,35945,94,432.2829447
3345,529,35946,64,1453.455058
3346,529,35947,160,1774.972545
3347,529,35948,30,932.0897477
3348,529,35949,110,1998.788603
3349,530,35950,87,1028.097779
3350,530,35951,46,1028.097779
3351,530,35952,50,1028.097779
3352,530,35953,52,1028.097779
3353,530,35954,103,1028.097779
3354,530,35955,107,1028.097779
3355,530,35956,101,1028.097779
3356,530,35957,87,1028.097779
3357,531,35958,113,975.4242562
3358,531,35959,83,370.9833025
3359,531,35960,110,789.8981638
3360,531,35961,107,909.623137
3361,531,35962,11,2158.017277
3362,531,35963,101,613.7269228
3363,531,35964,131,292.6910945
3364,532,35965,63,992.9797824
3365,532,35966,126,1269.830882
3366,532,35967,57,825.1830752
3367,532,35968,57,1542.95183
3368,532,35969,108,1348.238833
3369,532,35970,69,1554.363435
3370,532,35971,57,867.2175188
3371,533,35972,32,1036.830609
3372,533,35973,29,1472.631509
3373,533,35974,58,301.2405588
3374,533,35975,57,2046.322748
3375,533,35976,43,1260.298678
3376,533,35977,65,578.6950744
3377,533,35978,75,1242.174972
3378,534,35979,91,520.2941027
3379,534,35980,123,562.8504593
3380,534,35981,53,683.6016955
3381,534,35982,140,687.7799186
3382,534,35983,72,489.6545083
3383,534,35984,127,493.6539225
3384,534,35985,118,710.4161794
3385,534,35986,135,582.1983088
3386,534,35987,120,497.5387892
3387,535,35988,99,1076.185149
3388,535,35989,131,1833.644219
3389,535,35990,92,186.1492182
3390,535,35991,82,847.4029096
3391,535,35992,138,2144.940563
3392,535,35993,47,-18.04239022
3393,536,35994,65,-181.1600103
3394,536,35995,95,1341.554452
3395,536,35996,90,1745.006924
3396,536,35997,111,1353.506853
3397,537,35998,111,383.5867353
3398,537,35999,93,936.2199841
3399,537,36000,66,133.2028993
3400,537,36001,98,254.7350244
3401,537,36002,64,1308.448334
3402,537,36003,102,2047.076961
3403,537,36004,115,319.4262675
3404,537,36005,121,128.1410365
3405,538,36006,101,2007.146917
3406,538,36007,41,1922.85023
3407,538,36008,60,1619.256028
3408,538,36009,61,1311.665721
3409,538,36010,88,1354.148041
3410,538,36011,88,740.014587
3411,538,36012,128,967.9413536
3412,538,36013,105,2036.435363
3413,539,36014,83,1241.362224
3414,539,36015,106,182.6331147
3415,539,36016,80,824.4289386
3416,539,36017,115,1163.147253
3417,539,36018,94,-47.7036944
3418,539,36019,83,605.7083062
3419,539,36020,97,687.2390205
3420,540,36021,106,810.2450671
3421,540,36022,137,1053.741916
3422,540,36023,102,455.3544077
3423,540,36024,94,1604.000894
3424,540,36025,150,1150.176342
3425,541,36026,70,1530.508007
3426,541,36027,137,-131.9552002
3427,541,36028,76,936.7238718
3428,541,36029,143,273.7228506
3429,542,36030,71,2210.72747
3430,542,36031,89,993.7102703
3431,543,36032,75,1891.568703
3432,543,36033,45,-231.020457
3433,543,36034,79,1244.424414
3434,543,36035,53,1765.975709
3435,543,36036,42,365.2944056
3436,543,36037,94,643.5058556
3437,543,36038,128,976.8311534
3438,544,36039,125,797.2335661
3439,544,36040,95,334.3488153
3440,544,36041,117,182.4115259
3441,544,36042,104,1759.24606
3442,545,36043,88,997.8426659
3443,545,36044,157,1011.244529
3444,545,36045,134,1168.137389
3445,545,36046,114,3461.269392
3446,545,36047,114,895.2833818
3447,546,36048,113,986.2472046
3448,546,36049,114,506.7708792
3449,546,36050,153,990.3912774
3450,546,36051,118,1175.391885
3451,546,36052,97,720.5910777
3452,546,36053,111,389.9843115
3453,546,36054,130,1298.823809
3454,546,36055,106,797.6350717
3455,546,36056,134,1687.800606
3456,547,36057,38,1820.16965
3457,547,36058,46,1621.650967
3458,547,36059,115,1328.881582
3459,547,36060,88,1059.371571
3460,547,36061,92,1221.419248
3461,547,36062,108,658.8827353
3462,547,36063,33,2666.073275
3463,547,36064,36,2483.786692
3464,547,36065,118,1226.855608
3465,548,36066,118,1656.628757
3466,548,36067,93,2046.564787
3467,548,36068,119,950.6683618
3468,548,36069,98,584.1247768
3469,548,36070,104,29.90185093
3470,548,36071,84,654.0101577
3471,548,36072,110,852.8276204
3472,548,36073,95,707.301084
3473,549,36074,117,976.9241615
3474,549,36075,75,411.8895624
3475,549,36076,119,2013.324305
3476,549,36077,91,2598.059513
3477,549,36078,92,2431.754615
3478,549,36079,171,1178.842906
3479,549,36080,110,1565.43347
3480,549,36081,87,3022.757695
3481,549,36082,118,219.7775369
3482,549,36083,90,1913.815512
3483,550,36084,75,657.2908699
3484,550,36085,91,613.4984201
3485,550,36086,64,229.0737584
3486,550,36087,111,816.6907038
3487,550,36088,51,804.0294139
3488,551,36089,56,107.3548107
3489,551,36090,94,772.0646515
3490,551,36091,39,449.2379334
3491,551,36092,30,187.9413318
3492,551,36093,85,627.4232808
3493,551,36094,64,381.9422001
3494,551,36095,98,752.5495747
3495,551,36096,72,593.1279391
3496,551,36097,5,768.1726464
3497,552,36098,74,476.3339667
3498,552,36099,109,1023.979866
3499,552,36100,93,1018.435383
3500,552,36101,61,185.1026483
3501,553,36102,81,1012.354276
3502,553,36103,116,729.4402442
3503,553,36104,105,518.3699907
3504,553,36105,117,1005.184518
3505,554,36106,115,640.6168055
3506,554,36107,127,1084.183826
3507,554,36108,112,1160.407142
3508,554,36109,108,1045.336414
3509,554,36110,78,329.4471184
3510,554,36111,144,1522.754217
3511,554,36112,97,230.610845
3512,554,36113,84,-198.2175677
3513,554,36114,91,654.23217
3514,555,36115,86,787.346244
3515,555,36116,137,60.49324874
3516,555,36117,93,1034.337349
3517,555,36118,101,908.9183103
3518,555,36119,98,344.6025902
3519,555,36120,101,862.4773299
3520,555,36121,122,1200.032073
3521,555,36122,100,395.3424972
3522,555,36123,131,785.9273045
3523,556,36124,78,1002.082391
3524,556,36125,74,956.5849656
3525,556,36126,63,927.800936
3526,556,36127,36,736.1643146
3527,556,36128,18,600.8821056
3528,556,36129,135,2071.670338
3529,556,36130,92,1120.276281
3530,556,36131,29,477.843911
3531,556,36132,56,785.0140404
3532,556,36133,71,1382.575921
3533,557,36134,75,1289.249984
3534,557,36135,76,801.5570293
3535,557,36136,42,1517.264699
3536,557,36137,116,489.1930717
3537,557,36138,36,2084.52398
3538,557,36139,52,571.9358491
3539,557,36140,44,1370.562578
3540,557,36141,60,1221.08752
3541,557,36142,84,1379.77396
3542,557,36143,56,1093.259035
3543,557,36144,20,1822.769471
3544,557,36145,52,767.0862089
3545,558,36146,98,651.5651792
3546,558,36147,103,937.5371527
3547,558,36148,120,880.4094998
3548,558,36149,126,1045.897056
3549,558,36150,97,995.5901134
3550,558,36151,56,953.7452978
3551,558,36152,94,695.8129315
3552,559,36153,136,855.2182291
3553,559,36154,112,855.2182291
3554,559,36155,64,855.2182291
3555,559,36156,128,855.2182291
3556,559,36157,90,855.2182291
3557,559,36158,109,855.2182291
3558,559,36159,122,855.2182291
3559,559,36160,142,855.2182291
3560,560,36161,45,366.3248863
3561,560,36162,75,963.2203602
3562,560,36163,80,824.0054151
3563,560,36164,54,357.2595233
3564,560,36165,100,856.0128446
3565,560,36166,65,-201.9533721
3566,560,36167,94,951.7732809
3567,560,36168,39,370.6735548
3568,560,36169,48,210.107521
3569,562,36170,125,-562.407192
3570,562,36171,121,738.9221961
3571,562,36172,97,649.8728615
3572,562,36173,118,243.9430701
3573,562,36174,134,511.6618497
3574,562,36175,58,126.7947154
3575,562,36176,85,382.4151459
3576,563,36177,134,853.3291106
3577,563,36178,78,-1178.003192
3578,563,36179,49,46.37844483
3579,563,36180,57,523.3076977
3580,563,36181,36,846.9007415
3581,563,36182,52,1019.833959
3582,563,36183,41,639.4341103
3583,564,36184,73,-389.6187267
3584,564,36185,98,757.1571536
3585,564,36186,86,-651.1320268
3586,564,36187,140,1017.714795
3587,564,36188,78,1095.220935
3588,564,36189,105,-800.2342518
3589,565,36190,33,710.3488942
3590,565,36191,93,956.4995824
3591,565,36192,57,836.2015482
3592,565,36193,83,998.7312777
3593,565,36194,85,978.9348878
3594,565,36195,84,1058.607479
3595,566,36196,102,534.3377612
3596,566,36197,133,735.0408814
3597,566,36198,87,1646.217489
3598,566,36199,106,930.6232633
3599,566,36200,84,698.0642446
3600,566,36201,113,1026.0221
3601,567,36202,42,219.9191849
3602,567,36203,52,84.85155056
3603,567,36204,84,143.3050753
3604,567,36205,117,605.0098721
3605,568,36206,103,695.8849929
3606,568,36207,82,1126.042802
3607,568,36208,103,786.8525988
3608,568,36209,83,1120.290336
3609,568,36210,97,293.4277354
3610,568,36211,84,186.8305084
3611,568,36212,100,715.9218112
3612,569,36213,134,1398.023197
3613,569,36214,87,59.67183075
3614,569,36215,104,525.2366651
3615,569,36216,60,-149.6662325
3616,570,36217,73,1551.5521
3617,570,36218,95,1054.156463
3618,570,36219,83,1415.058544
3619,570,36220,101,1598.894657
3620,570,36221,139,731.8987759
3621,570,36222,38,1836.353901
3622,570,36223,107,1337.41883
3623,570,36224,133,927.0589185
3624,570,36225,108,929.9007414
3625,571,36226,122,317.3932461
3626,571,36227,53,256.6910678
3627,571,36228,95,10.62964796
3628,572,36229,68,2841.804699
3629,572,36230,114,341.7131695
3630,572,36231,131,1714.300774
3631,572,36232,113,393.0565115
3632,572,36233,119,2501.258063
3633,572,36234,126,635.6657689
3634,572,36235,123,471.8848882
3635,572,36236,90,2119.972844
3636,573,36237,53,327.2031279
3637,573,36238,68,78.28499532
3638,573,36239,90,850.5406325
3639,573,36240,105,98.46199584
3640,573,36241,53,589.4289084
3641,573,36242,101,680.8261293
3642,573,36243,70,-460.3850112
3643,573,36244,114,-599.3893455
3644,573,36245,54,697.8853377
3645,573,36246,55,194.867468
3646,573,36247,55,607.7533961
3647,574,36248,85,1262.735316
3648,574,36249,137,-131.6305709
3649,574,36250,103,680.5852415
3650,574,36251,94,1121.472644
3651,574,36252,106,1061.962661
3652,574,36253,102,872.2339778
3653,574,36254,152,305.7979408
3654,574,36255,120,410.8981292
3655,574,36256,114,1063.334973
3656,575,36257,55,-600.9094505
3657,575,36258,55,-327.9855848
3658,575,36259,83,-87.2006784
3659,575,36260,60,46.47161797
3660,575,36261,86,747.8103642
3661,575,36262,134,873.0970206
3662,575,36263,32,-1105.256539
3663,575,36264,101,36.12519681
3664,575,36265,104,437.9375243
3665,575,36266,42,-306.1760086
3666,576,36267,96,1166.44458
3667,576,36268,102,636.9448401
3668,576,36269,132,1046.248272
3669,576,36270,182,219.7550398
3670,576,36271,73,1178.311756
3671,576,36272,114,296.8815579
3672,576,36273,127,939.5961566
3673,577,36274,55,650.0761766
3674,577,36275,62,614.8001688
3675,577,36276,72,817.7938128
3676,577,36277,72,622.1741916
3677,577,36278,97,604.6843463
3678,577,36279,49,230.6371244
3679,578,36280,20,164.3584354
3680,578,36281,6,380.7723437
3681,578,36282,61,-13.59775288
3682,578,36283,132,424.1012281
3683,578,36284,113,-184.0536547
3684,578,36285,18,-494.2281483
3685,578,36286,56,-805.6249
3686,579,36287,20,605.4448666
3687,579,36288,80,857.8459494
3688,579,36289,56,1146.529537
3689,579,36290,55,563.209134
3690,579,36291,63,662.1973409
3691,579,36292,34,617.4628799
3692,579,36293,53,839.4512973
3693,579,36294,42,851.3815688
3694,580,36295,121,875.7680446
3695,580,36296,65,531.6754747
3696,580,36297,133,370.6748026
3697,580,36298,121,794.0039338
3698,580,36299,65,669.5972027
3699,580,36300,90,1068.338487
3700,580,36301,89,954.2346788
3701,580,36302,100,945.3402956
3702,580,36303,100,1364.622741
3703,581,36304,142,1432.432302
3704,581,36305,77,1199.554235
3705,581,36306,45,1458.513224
3706,581,36307,22,1175.070305
3707,581,36308,-36,1342.419714
3708,581,36309,135,1845.652423
3709,582,36310,95,1119.694661
3710,582,36311,74,1299.295993
3711,582,36312,148,1631.231414
3712,583,36313,108,51.54922323
3713,583,36314,83,1738.4472
3714,583,36315,62,587.8468373
3715,583,36316,71,858.1502491
3716,583,36317,62,850.040041
3717,583,36318,72,1492.219597
3718,583,36319,59,1514.814674
3719,583,36320,100,-209.6521128
3720,584,36321,91,439.3916154
3721,584,36322,107,1817.563707
3722,585,36323,125,1013.215047
3723,585,36324,121,727.9003122
3724,585,36325,164,224.3950984
3725,585,36326,88,1753.91686
3726,585,36327,87,-589.0741087
3727,586,36328,64,201.9812463
3728,586,36329,45,362.2723829
3729,586,36330,78,-378.1853928
3730,586,36331,79,-525.670586
3731,586,36332,42,-415.6493858
3732,586,36333,92,1094.952649
3733,587,36334,90,934.1358336
3734,587,36335,119,913.296395
3735,587,36336,65,787.8869708
3736,587,36337,76,1218.75546
3737,587,36338,111,559.8991414
3738,587,36339,111,1433.926221
3739,588,36340,108,895.8133161
3740,588,36341,87,101.7132226
3741,588,36342,89,608.3783763
3742,588,36343,115,-271.0568293
3743,588,36344,67,131.7640179
3744,589,36345,27,396.341904
3745,590,36346,142,727.3684206
3746,590,36347,111,584.484458
3747,590,36348,114,840.077093
3748,590,36349,87,1330.699279
3749,590,36350,102,525.1932157
3750,590,36351,46,1375.209277
3751,590,36352,74,1066.41203
3752,591,36353,6,5.340067168
3753,591,36354,70,401.3615646
3754,591,36355,55,-116.0572541
3755,591,36356,41,-594.7802923
3756,591,36357,69,197.7757056
3757,591,36358,81,474.0883892
3758,592,36359,22,-19.6226771
3759,592,36360,112,1557.979083
3760,592,36361,102,-955.2797254
3761,592,36362,74,-1049.176657
3762,592,36363,105,1226.816652
3763,592,36364,97,361.8640737
3764,592,36365,117,1266.26627
3765,592,36366,113,1206.602469
3766,593,36367,28,1413.443501
3767,593,36368,96,564.0196898
3768,593,36369,96,562.0023782
3769,593,36370,79,863.2924353
3770,593,36371,43,832.5818661
3771,593,36372,40,1274.578879
3772,593,36373,41,1507.655675
3773,594,36374,78,822.2132363
3774,594,36375,104,961.3388092
3775,594,36376,110,1139.769302
3776,594,36377,77,1488.822413
3777,594,36378,105,786.3589391
3778,594,36379,72,589.270045
3779,594,36380,150,1268.241264
3780,594,36381,73,1289.162146
3781,594,36382,61,1085.852091
3782,594,36383,126,1597.878166
3783,595,36384,58,402.1664986
3784,596,36385,64,1263.556725
3785,596,36386,74,-283.0321957
3786,596,36387,15,834.8781956
3787,597,36388,116,314.0141561
3788,597,36389,98,-218.8015843
3789,597,36390,63,139.8012617
3790,597,36391,71,491.1794698
3791,597,36392,155,397.6772533
3792,597,36393,65,266.3625543
3793,597,36394,65,-190.3387503
3794,597,36395,106,154.4729665
3795,597,36396,127,-231.0595735
3796,598,36397,110,-95.52307865
3797,598,36398,29,120.2509358
3798,598,36399,42,1151.115186
3799,598,36400,17,113.0658183
3800,598,36401,98,109.0900564
3801,598,36402,60,257.2058573
3802,598,36403,35,655.9144771
3803,598,36404,48,679.6012698
3804,599,36405,48,143.9702431
3805,599,36406,117,845.4798008
3806,599,36407,94,859.9650872
3807,599,36408,126,2266.105386
3808,599,36409,171,1509.828064
3809,599,36410,89,615.5806459
3810,599,36411,169,1724.550891
3811,599,36412,121,1005.462046
3812,599,36413,89,1321.325812
3813,599,36414,107,616.8448361
3814,600,36415,96,858.9546189
3815,600,36416,19,660.7915809
3816,600,36417,94,203.8270661
3817,600,36418,-13,179.6253237
3818,600,36419,57,-128.2211442
3819,601,36420,92,414.7165701
3820,601,36421,114,533.9099191
3821,601,36422,69,1162.907338
3822,601,36423,220,125.9042658
3823,601,36424,78,983.1564945
3824,601,36425,129,1025.343565
3825,601,36426,126,-260.075666
3826,601,36427,86,1074.103134
3827,601,36428,130,-2.132276804
3828,601,36429,59,717.3435798
3829,601,36430,62,1086.443338
3830,601,36431,80,1185.149782
3831,602,36432,105,428.2221299
3832,602,36433,81,490.6889435
3833,602,36434,43,1071.470074
3834,602,36435,101,1344.269767
3835,602,36436,41,830.4261516
3836,603,36437,23,1650.49368
3837,603,36438,68,1226.576914
3838,603,36439,104,1237.575801
3839,603,36440,89,988.1419193
3840,603,36441,24,1024.219441
3841,603,36442,67,1394.024811
3842,603,36443,46,1150.741201
3843,603,36444,60,1776.766768
3844,604,36445,43,649.2894436
3845,604,36446,72,821.4488894
3846,604,36447,83,671.6462731
3847,604,36448,48,730.1983951
3848,604,36449,-7,1262.608311
3849,604,36450,58,746.8059192
3850,604,36451,85,624.1966042
3851,604,36452,85,838.1280242
3852,604,36453,74,1052.489979
3853,604,36454,86,870.8914302
3854,605,36455,118,1375.922486
3855,605,36456,156,2353.933892
3856,605,36457,105,1380.08851
3857,605,36458,130,1663.333376
3858,605,36459,76,255.7280693
3859,606,36460,74,-1282.593413
3860,606,36461,50,616.1784048
3861,606,36462,100,984.4564605
3862,606,36463,39,-556.2400943
3863,606,36464,106,2665.196799
3864,606,36465,88,870.1899518
3865,606,36466,73,919.6285907
3866,606,36467,90,2103.215194
3867,606,36468,108,3089.650004
3868,606,36469,128,1687.403976
3869,606,36470,58,1548.766458
3870,606,36471,67,604.6831948
3871,607,36472,59,1856.229675
3872,607,36473,111,1278.61928
3873,607,36474,77,1845.868184
3874,607,36475,43,1718.58437
3875,607,36476,106,1047.65555
3876,607,36477,131,221.9683263
3877,607,36478,90,662.7405746
3878,607,36479,74,960.4496961
3879,608,36480,64,-550.9909635
3880,609,36481,104,2035.091198
3881,609,36482,77,1375.105514
3882,609,36483,129,799.9831368
3883,610,36484,128,1527.346052
3884,610,36485,110,1202.454854
3885,610,36486,95,812.4369929
3886,610,36487,71,1301.415443
3887,610,36488,68,1303.809144
3888,610,36489,88,1703.909068
3889,610,36490,63,767.0508949
3890,610,36491,81,1281.044733
3891,610,36492,83,1385.065147
3892,610,36493,91,498.4410628
3893,611,36494,99,1020.599555
3894,611,36495,81,407.1544095
3895,611,36496,81,543.3087976
3896,611,36497,83,450.3297665
3897,611,36498,109,1850.95277
3898,611,36499,116,1276.042385
3899,611,36500,86,524.4360914
3900,611,36501,82,588.6315703
3901,611,36502,109,1289.709959
3902,611,36503,86,606.1426543
3903,611,36504,96,244.7221989
3904,611,36505,135,-37.1903995
3905,611,36506,70,232.2732388
3906,612,36507,57,405.0864778
3907,612,36508,39,689.8209382
3908,612,36509,82,1373.035007
3909,613,36510,72,1063.839221
3910,613,36511,80,505.0806307
3911,613,36512,118,1331.992528
3912,613,36513,76,1500.823489
3913,613,36514,68,1619.438138
3914,613,36515,107,580.4000941
3915,613,36516,93,-33.40373994
3916,613,36517,104,1501.408533
3917,613,36518,110,698.9528264
3918,614,36519,122,747.8449911
3919,614,36520,82,2152.363075
3920,614,36521,109,1439.752624
3921,614,36522,125,917.9060203
3922,614,36523,95,1139.288562
3923,614,36524,96,1510.020394
3924,614,36525,108,1617.944799
3925,614,36526,105,1458.466426
3926,615,36527,61,351.7121282
3927,615,36528,96,1069.905424
3928,615,36529,83,730.0229654
3929,615,36530,92,1083.461555
3930,615,36531,66,1313.649964
3931,615,36532,112,-100.9139829
3932,615,36533,115,580.6271832
3933,615,36534,76,1545.327605
3934,615,36535,100,-589.9188713
3935,616,36536,124,276.2778959
3936,616,36537,112,246.5056309
3937,616,36538,103,675.497313
3938,616,36539,98,822.8767262
3939,616,36540,105,1309.867874
3940,616,36541,83,1578.734518
3941,616,36542,124,1676.579345
3942,616,36543,70,2388.563283
3943,617,36544,83,1185.46856
3944,617,36545,108,467.7807857
3945,617,36546,109,1062.364606
3946,617,36547,86,726.015699
3947,617,36548,69,788.4388507
3948,618,36549,145,368.3549128
3949,618,36550,142,-862.8157725
3950,618,36551,86,554.5445445
